;number_people;date;day_of_week;is_weekend;is_holiday;temperature;is_start_of_semester;is_during_semester;month;hour;period
43715;1;2016-09-12 04:14:02-07:00;0;0;0;54,51;0;1;9;4;night
43716;1;2016-09-12 04:24:03-07:00;0;0;0;54,51;0;1;9;4;night
43717;62;2016-09-12 09:30:38-07:00;0;0;0;57,95;0;1;9;9;morning
43718;38;2016-09-12 09:40:43-07:00;0;0;0;57,95;0;1;9;9;morning
43719;44;2016-09-12 09:50:44-07:00;0;0;0;57,95;0;1;9;9;morning
43720;43;2016-09-12 10:00:46-07:00;0;0;0;58,95;0;1;9;10;morning
43721;45;2016-09-12 10:10:53-07:00;0;0;0;58,95;0;1;9;10;morning
43722;51;2016-09-12 10:20:55-07:00;0;0;0;58,95;0;1;9;10;morning
43723;50;2016-09-12 10:30:57-07:00;0;0;0;58,95;0;1;9;10;morning
43724;49;2016-09-12 10:40:59-07:00;0;0;0;58,95;0;1;9;10;morning
43725;49;2016-09-12 10:51:01-07:00;0;0;0;58,95;0;1;9;10;morning
43726;50;2016-09-12 11:01:04-07:00;0;0;0;58,95;0;1;9;11;morning
43727;47;2016-09-12 11:11:05-07:00;0;0;0;58,95;0;1;9;11;morning
43728;48;2016-09-12 11:21:07-07:00;0;0;0;58,95;0;1;9;11;morning
43729;44;2016-09-12 11:31:10-07:00;0;0;0;58,95;0;1;9;11;morning
43730;41;2016-09-12 11:41:14-07:00;0;0;0;58,95;0;1;9;11;morning
43731;41;2016-09-12 11:51:18-07:00;0;0;0;58,95;0;1;9;11;morning
43732;51;2016-09-12 12:01:20-07:00;0;0;0;58,28;0;1;9;12;afternoon
43733;43;2016-09-12 12:11:26-07:00;0;0;0;58,28;0;1;9;12;afternoon
43734;35;2016-09-12 12:21:28-07:00;0;0;0;58,28;0;1;9;12;afternoon
43735;42;2016-09-12 12:31:31-07:00;0;0;0;58,28;0;1;9;12;afternoon
43736;41;2016-09-12 12:41:33-07:00;0;0;0;58,28;0;1;9;12;afternoon
43737;34;2016-09-12 12:51:34-07:00;0;0;0;58,28;0;1;9;12;afternoon
43738;40;2016-09-12 13:01:36-07:00;0;0;0;58;0;1;9;13;afternoon
43739;40;2016-09-12 13:11:39-07:00;0;0;0;58;0;1;9;13;afternoon
43740;39;2016-09-12 13:21:40-07:00;0;0;0;58;0;1;9;13;afternoon
43741;44;2016-09-12 13:31:42-07:00;0;0;0;58;0;1;9;13;afternoon
43742;35;2016-09-12 13:41:44-07:00;0;0;0;58;0;1;9;13;afternoon
43743;40;2016-09-12 13:51:47-07:00;0;0;0;58;0;1;9;13;afternoon
43744;42;2016-09-12 14:01:51-07:00;0;0;0;58;0;1;9;14;afternoon
43745;35;2016-09-12 14:11:52-07:00;0;0;0;58;0;1;9;14;afternoon
43746;33;2016-09-12 14:21:56-07:00;0;0;0;58;0;1;9;14;afternoon
43747;36;2016-09-12 14:31:58-07:00;0;0;0;58;0;1;9;14;afternoon
43748;36;2016-09-12 14:42:01-07:00;0;0;0;58;0;1;9;14;afternoon
43749;32;2016-09-12 14:52:03-07:00;0;0;0;58;0;1;9;14;afternoon
43750;40;2016-09-12 15:02:04-07:00;0;0;0;58;0;1;9;15;afternoon
43751;34;2016-09-12 15:12:07-07:00;0;0;0;58;0;1;9;15;afternoon
43752;49;2016-09-12 15:32:29-07:00;0;0;0;58;0;1;9;15;afternoon
43753;68;2016-09-12 16:03:05-07:00;0;0;0;58,46;0;1;9;16;evening
43754;42;2016-09-12 16:13:09-07:00;0;0;0;58,46;0;1;9;16;evening
43755;42;2016-09-12 16:23:12-07:00;0;0;0;58,46;0;1;9;16;evening
43756;36;2016-09-12 16:33:15-07:00;0;0;0;58,46;0;1;9;16;evening
43757;42;2016-09-12 16:43:16-07:00;0;0;0;58,46;0;1;9;16;evening
43758;57;2016-09-12 16:53:19-07:00;0;0;0;58,46;0;1;9;16;evening
43759;53;2016-09-12 17:03:24-07:00;0;0;0;58,61;0;1;9;17;evening
43760;53;2016-09-12 17:13:28-07:00;0;0;0;58,61;0;1;9;17;evening
43761;56;2016-09-12 17:23:30-07:00;0;0;0;58,61;0;1;9;17;evening
43762;63;2016-09-12 17:33:33-07:00;0;0;0;58,61;0;1;9;17;evening
43763;40;2016-09-12 17:43:35-07:00;0;0;0;58,61;0;1;9;17;evening
43764;41;2016-09-12 17:53:39-07:00;0;0;0;58,61;0;1;9;17;evening
43765;49;2016-09-12 18:03:40-07:00;0;0;0;59;0;1;9;18;evening
43766;47;2016-09-12 18:13:45-07:00;0;0;0;59;0;1;9;18;evening
43767;51;2016-09-12 18:23:48-07:00;0;0;0;59;0;1;9;18;evening
43768;52;2016-09-12 18:33:50-07:00;0;0;0;59;0;1;9;18;evening
43769;55;2016-09-12 18:43:53-07:00;0;0;0;59;0;1;9;18;evening
43770;46;2016-09-12 18:53:56-07:00;0;0;0;59;0;1;9;18;evening
43771;45;2016-09-12 19:03:59-07:00;0;0;0;59;0;1;9;19;evening
43772;52;2016-09-12 19:14:00-07:00;0;0;0;59;0;1;9;19;evening
43773;50;2016-09-12 19:24:03-07:00;0;0;0;59;0;1;9;19;evening
43774;48;2016-09-12 19:34:07-07:00;0;0;0;59;0;1;9;19;evening
43775;56;2016-09-12 19:44:09-07:00;0;0;0;59;0;1;9;19;evening
43776;42;2016-09-12 19:54:11-07:00;0;0;0;59;0;1;9;19;evening
43777;42;2016-09-12 20:04:15-07:00;0;0;0;59;0;1;9;20;night
43778;41;2016-09-12 20:14:20-07:00;0;0;0;59;0;1;9;20;night
43779;54;2016-09-12 20:24:24-07:00;0;0;0;59;0;1;9;20;night
43780;56;2016-09-12 20:34:26-07:00;0;0;0;59;0;1;9;20;night
43781;53;2016-09-12 20:44:29-07:00;0;0;0;59;0;1;9;20;night
43782;67;2016-09-12 20:54:33-07:00;0;0;0;59;0;1;9;20;night
43783;47;2016-09-12 21:04:36-07:00;0;0;0;59;0;1;9;21;night
43784;48;2016-09-12 21:14:39-07:00;0;0;0;59;0;1;9;21;night
43785;52;2016-09-12 21:24:42-07:00;0;0;0;59;0;1;9;21;night
43786;54;2016-09-12 21:34:44-07:00;0;0;0;59;0;1;9;21;night
43787;44;2016-09-12 21:44:47-07:00;0;0;0;59;0;1;9;21;night
43788;41;2016-09-12 21:54:48-07:00;0;0;0;59;0;1;9;21;night
43789;49;2016-09-12 22:04:51-07:00;0;0;0;59,46;0;1;9;22;night
43790;41;2016-09-12 22:14:53-07:00;0;0;0;59,46;0;1;9;22;night
43791;36;2016-09-12 22:24:55-07:00;0;0;0;59,46;0;1;9;22;night
43792;40;2016-09-12 22:34:58-07:00;0;0;0;59,46;0;1;9;22;night
43793;46;2016-09-12 22:45:01-07:00;0;0;0;59,46;0;1;9;22;night
43794;45;2016-09-12 22:55:05-07:00;0;0;0;59,46;0;1;9;22;night
43795;41;2016-09-12 23:05:07-07:00;0;0;0;60;0;1;9;23;night
43796;46;2016-09-12 23:15:11-07:00;0;0;0;60;0;1;9;23;night
43797;42;2016-09-12 23:25:14-07:00;0;0;0;60;0;1;9;23;night
43798;37;2016-09-12 23:35:16-07:00;0;0;0;60;0;1;9;23;night
43799;29;2016-09-12 23:45:18-07:00;0;0;0;60;0;1;9;23;night
43800;34;2016-09-12 23:55:20-07:00;0;0;0;60;0;1;9;23;night
43801;34;2016-09-13 00:02:13-07:00;1;0;0;60;0;1;9;0;night
43802;29;2016-09-13 00:05:22-07:00;1;0;0;60;0;1;9;0;night
43803;34;2016-09-13 00:15:24-07:00;1;0;0;60;0;1;9;0;night
43804;25;2016-09-13 00:25:26-07:00;1;0;0;60;0;1;9;0;night
43805;21;2016-09-13 00:35:28-07:00;1;0;0;60;0;1;9;0;night
43806;17;2016-09-13 00:45:30-07:00;1;0;0;60;0;1;9;0;night
43807;10;2016-09-13 00:55:32-07:00;1;0;0;60;0;1;9;0;night
43808;6;2016-09-13 01:05:33-07:00;1;0;0;59,61;0;1;9;1;night
43809;5;2016-09-13 01:15:34-07:00;1;0;0;59,61;0;1;9;1;night
43810;1;2016-09-13 01:25:35-07:00;1;0;0;59,61;0;1;9;1;night
43811;1;2016-09-13 01:35:37-07:00;1;0;0;59,61;0;1;9;1;night
43812;0;2016-09-13 01:45:38-07:00;1;0;0;59,61;0;1;9;1;night
43813;1;2016-09-13 01:55:39-07:00;1;0;0;59,61;0;1;9;1;night
43814;0;2016-09-13 02:05:41-07:00;1;0;0;59,61;0;1;9;2;night
43815;0;2016-09-13 02:15:42-07:00;1;0;0;59,61;0;1;9;2;night
43816;0;2016-09-13 02:25:43-07:00;1;0;0;59,61;0;1;9;2;night
43817;1;2016-09-13 02:35:45-07:00;1;0;0;59,61;0;1;9;2;night
43818;1;2016-09-13 02:45:46-07:00;1;0;0;59,61;0;1;9;2;night
43819;1;2016-09-13 02:55:47-07:00;1;0;0;59,61;0;1;9;2;night
43820;1;2016-09-13 03:05:49-07:00;1;0;0;60;0;1;9;3;night
43821;0;2016-09-13 03:15:51-07:00;1;0;0;60;0;1;9;3;night
43822;0;2016-09-13 03:25:52-07:00;1;0;0;60;0;1;9;3;night
43823;1;2016-09-13 03:35:53-07:00;1;0;0;60;0;1;9;3;night
43824;1;2016-09-13 03:45:54-07:00;1;0;0;60;0;1;9;3;night
43825;1;2016-09-13 03:55:55-07:00;1;0;0;60;0;1;9;3;night
43826;1;2016-09-13 04:05:57-07:00;1;0;0;59,61;0;1;9;4;night
43827;1;2016-09-13 04:15:59-07:00;1;0;0;59,61;0;1;9;4;night
43828;1;2016-09-13 04:26:00-07:00;1;0;0;59,61;0;1;9;4;night
43829;1;2016-09-13 04:36:01-07:00;1;0;0;59,61;0;1;9;4;night
43830;2;2016-09-13 04:46:04-07:00;1;0;0;59,61;0;1;9;4;night
43831;2;2016-09-13 04:56:05-07:00;1;0;0;59,61;0;1;9;4;night
43832;2;2016-09-13 05:06:06-07:00;1;0;0;58,72;0;1;9;5;night
43833;1;2016-09-13 05:16:08-07:00;1;0;0;58,72;0;1;9;5;night
43834;2;2016-09-13 05:26:09-07:00;1;0;0;58,72;0;1;9;5;night
43835;1;2016-09-13 05:36:10-07:00;1;0;0;58,72;0;1;9;5;night
43836;4;2016-09-13 05:56:27-07:00;1;0;0;58,72;0;1;9;5;night
43837;20;2016-09-13 06:16:44-07:00;1;0;0;58,33;0;1;9;6;morning
43838;13;2016-09-13 06:26:46-07:00;1;0;0;58,33;0;1;9;6;morning
43839;15;2016-09-13 06:36:47-07:00;1;0;0;58,33;0;1;9;6;morning
43840;21;2016-09-13 06:46:48-07:00;1;0;0;58,33;0;1;9;6;morning
43841;21;2016-09-13 06:56:51-07:00;1;0;0;58,33;0;1;9;6;morning
43842;19;2016-09-13 07:06:52-07:00;1;0;0;60,11;0;1;9;7;morning
43843;22;2016-09-13 07:16:54-07:00;1;0;0;60,11;0;1;9;7;morning
43844;33;2016-09-13 07:26:56-07:00;1;0;0;60,11;0;1;9;7;morning
43845;34;2016-09-13 07:36:57-07:00;1;0;0;60,11;0;1;9;7;morning
43846;35;2016-09-13 07:46:59-07:00;1;0;0;60,11;0;1;9;7;morning
43847;44;2016-09-13 07:57:03-07:00;1;0;0;60,11;0;1;9;7;morning
43848;49;2016-09-13 08:07:05-07:00;1;0;0;61,72;0;1;9;8;morning
43849;39;2016-09-13 08:17:08-07:00;1;0;0;61,72;0;1;9;8;morning
43850;41;2016-09-13 08:27:24-07:00;1;0;0;61,72;0;1;9;8;morning
43851;34;2016-09-13 08:37:27-07:00;1;0;0;61,72;0;1;9;8;morning
43852;39;2016-09-13 08:47:29-07:00;1;0;0;61,72;0;1;9;8;morning
43853;43;2016-09-13 08:57:32-07:00;1;0;0;61,72;0;1;9;8;morning
43854;34;2016-09-13 09:07:34-07:00;1;0;0;62,72;0;1;9;9;morning
43855;36;2016-09-13 09:17:36-07:00;1;0;0;62,72;0;1;9;9;morning
43856;29;2016-09-13 09:27:38-07:00;1;0;0;62,72;0;1;9;9;morning
43857;32;2016-09-13 09:37:40-07:00;1;0;0;62,72;0;1;9;9;morning
43858;41;2016-09-13 09:47:42-07:00;1;0;0;62,72;0;1;9;9;morning
43859;46;2016-09-13 09:57:46-07:00;1;0;0;62,72;0;1;9;9;morning
43860;44;2016-09-13 10:07:52-07:00;1;0;0;63,44;0;1;9;10;morning
43861;41;2016-09-13 10:17:54-07:00;1;0;0;63,44;0;1;9;10;morning
43862;43;2016-09-13 10:27:56-07:00;1;0;0;63,44;0;1;9;10;morning
43863;45;2016-09-13 10:37:59-07:00;1;0;0;63,44;0;1;9;10;morning
43864;34;2016-09-13 10:48:01-07:00;1;0;0;63,44;0;1;9;10;morning
43865;41;2016-09-13 10:58:09-07:00;1;0;0;63,44;0;1;9;10;morning
43866;39;2016-09-13 11:08:10-07:00;1;0;0;64,11;0;1;9;11;morning
43867;48;2016-09-13 11:18:16-07:00;1;0;0;64,11;0;1;9;11;morning
43868;76;2016-09-13 11:38:41-07:00;1;0;0;64,11;0;1;9;11;morning
43869;52;2016-09-13 11:48:47-07:00;1;0;0;64,11;0;1;9;11;morning
43870;48;2016-09-13 11:58:56-07:00;1;0;0;64,11;0;1;9;11;morning
43871;56;2016-09-13 12:08:59-07:00;1;0;0;65,11;0;1;9;12;afternoon
43872;52;2016-09-13 12:19:04-07:00;1;0;0;65,11;0;1;9;12;afternoon
43873;58;2016-09-13 12:29:06-07:00;1;0;0;65,11;0;1;9;12;afternoon
43874;38;2016-09-13 12:39:13-07:00;1;0;0;65,11;0;1;9;12;afternoon
43875;46;2016-09-13 12:49:14-07:00;1;0;0;65,11;0;1;9;12;afternoon
43876;42;2016-09-13 12:59:16-07:00;1;0;0;65,11;0;1;9;12;afternoon
43877;86;2016-09-13 13:29:53-07:00;1;0;0;65,39;0;1;9;13;afternoon
43878;31;2016-09-13 13:39:56-07:00;1;0;0;65,39;0;1;9;13;afternoon
43879;64;2016-09-13 14:00:15-07:00;1;0;0;66,39;0;1;9;14;afternoon
43880;31;2016-09-13 14:10:18-07:00;1;0;0;66,39;0;1;9;14;afternoon
43881;54;2016-09-13 14:30:37-07:00;1;0;0;66,39;0;1;9;14;afternoon
43882;34;2016-09-13 14:40:40-07:00;1;0;0;66,39;0;1;9;14;afternoon
43883;27;2016-09-13 14:50:43-07:00;1;0;0;66,39;0;1;9;14;afternoon
43884;36;2016-09-13 15:00:45-07:00;1;0;0;65,91;0;1;9;15;afternoon
43885;43;2016-09-13 15:10:48-07:00;1;0;0;65,91;0;1;9;15;afternoon
43886;108;2016-09-13 16:02:13-07:00;1;0;0;66,37;0;1;9;16;evening
43887;54;2016-09-13 16:12:20-07:00;1;0;0;66,37;0;1;9;16;evening
43888;37;2016-09-13 16:22:23-07:00;1;0;0;66,37;0;1;9;16;evening
43889;44;2016-09-13 16:32:25-07:00;1;0;0;66,37;0;1;9;16;evening
43890;37;2016-09-13 16:42:27-07:00;1;0;0;66,37;0;1;9;16;evening
43891;45;2016-09-13 16:52:32-07:00;1;0;0;66,37;0;1;9;16;evening
43892;47;2016-09-13 17:02:34-07:00;1;0;0;66;0;1;9;17;evening
43893;46;2016-09-13 17:12:37-07:00;1;0;0;66;0;1;9;17;evening
43894;43;2016-09-13 17:22:40-07:00;1;0;0;66;0;1;9;17;evening
43895;61;2016-09-13 17:32:42-07:00;1;0;0;66;0;1;9;17;evening
43896;54;2016-09-13 17:42:44-07:00;1;0;0;66;0;1;9;17;evening
43897;50;2016-09-13 17:52:46-07:00;1;0;0;66;0;1;9;17;evening
43898;68;2016-09-13 18:02:49-07:00;1;0;0;64,46;0;1;9;18;evening
43899;57;2016-09-13 18:12:53-07:00;1;0;0;64,46;0;1;9;18;evening
43900;63;2016-09-13 18:22:56-07:00;1;0;0;64,46;0;1;9;18;evening
43901;58;2016-09-13 18:32:59-07:00;1;0;0;64,46;0;1;9;18;evening
43902;73;2016-09-13 18:43:01-07:00;1;0;0;64,46;0;1;9;18;evening
43903;60;2016-09-13 18:53:03-07:00;1;0;0;64,46;0;1;9;18;evening
43904;40;2016-09-13 19:03:05-07:00;1;0;0;64,06;0;1;9;19;evening
43905;48;2016-09-13 19:13:07-07:00;1;0;0;64,06;0;1;9;19;evening
43906;51;2016-09-13 19:23:09-07:00;1;0;0;64,06;0;1;9;19;evening
43907;46;2016-09-13 19:33:11-07:00;1;0;0;64,06;0;1;9;19;evening
43908;53;2016-09-13 19:43:14-07:00;1;0;0;64,06;0;1;9;19;evening
43909;57;2016-09-13 19:53:19-07:00;1;0;0;64,06;0;1;9;19;evening
43910;57;2016-09-13 20:03:21-07:00;1;0;0;63,39;0;1;9;20;night
43911;50;2016-09-13 20:13:24-07:00;1;0;0;63,39;0;1;9;20;night
43912;49;2016-09-13 20:23:25-07:00;1;0;0;63,39;0;1;9;20;night
43913;54;2016-09-13 20:33:29-07:00;1;0;0;63,39;0;1;9;20;night
43914;53;2016-09-13 20:43:31-07:00;1;0;0;63,39;0;1;9;20;night
43915;45;2016-09-13 20:53:33-07:00;1;0;0;63,39;0;1;9;20;night
43916;62;2016-09-13 21:03:34-07:00;1;0;0;63;0;1;9;21;night
43917;60;2016-09-13 21:13:37-07:00;1;0;0;63;0;1;9;21;night
43918;51;2016-09-13 21:23:39-07:00;1;0;0;63;0;1;9;21;night
43919;55;2016-09-13 21:33:42-07:00;1;0;0;63;0;1;9;21;night
43920;47;2016-09-13 21:43:45-07:00;1;0;0;63;0;1;9;21;night
43921;58;2016-09-13 21:53:47-07:00;1;0;0;63;0;1;9;21;night
43922;55;2016-09-13 22:03:49-07:00;1;0;0;62,33;0;1;9;22;night
43923;46;2016-09-13 22:13:51-07:00;1;0;0;62,33;0;1;9;22;night
43924;43;2016-09-13 22:23:54-07:00;1;0;0;62,33;0;1;9;22;night
43925;48;2016-09-13 22:33:57-07:00;1;0;0;62,33;0;1;9;22;night
43926;45;2016-09-13 22:43:59-07:00;1;0;0;62,33;0;1;9;22;night
43927;39;2016-09-13 22:54:01-07:00;1;0;0;62,33;0;1;9;22;night
43928;49;2016-09-13 23:04:03-07:00;1;0;0;62,54;0;1;9;23;night
43929;54;2016-09-13 23:14:05-07:00;1;0;0;62,54;0;1;9;23;night
43930;47;2016-09-13 23:24:07-07:00;1;0;0;62,54;0;1;9;23;night
43931;41;2016-09-13 23:34:09-07:00;1;0;0;62,54;0;1;9;23;night
43932;36;2016-09-13 23:44:11-07:00;1;0;0;62,54;0;1;9;23;night
43933;39;2016-09-13 23:54:13-07:00;1;0;0;62,54;0;1;9;23;night
43934;39;2016-09-14 00:02:15-07:00;2;0;0;61,33;0;1;9;0;night
43935;28;2016-09-14 00:04:16-07:00;2;0;0;61,33;0;1;9;0;night
43936;26;2016-09-14 00:14:17-07:00;2;0;0;61,33;0;1;9;0;night
43937;24;2016-09-14 00:24:18-07:00;2;0;0;61,33;0;1;9;0;night
43938;19;2016-09-14 00:34:19-07:00;2;0;0;61,33;0;1;9;0;night
43939;17;2016-09-14 00:44:21-07:00;2;0;0;61,33;0;1;9;0;night
43940;11;2016-09-14 00:54:23-07:00;2;0;0;61,33;0;1;9;0;night
43941;6;2016-09-14 01:04:25-07:00;2;0;0;60,67;0;1;9;1;night
43942;1;2016-09-14 01:14:25-07:00;2;0;0;60,67;0;1;9;1;night
43943;1;2016-09-14 01:24:26-07:00;2;0;0;60,67;0;1;9;1;night
43944;0;2016-09-14 01:34:27-07:00;2;0;0;60,67;0;1;9;1;night
43945;0;2016-09-14 01:44:28-07:00;2;0;0;60,67;0;1;9;1;night
43946;0;2016-09-14 01:54:29-07:00;2;0;0;60,67;0;1;9;1;night
43947;0;2016-09-14 02:04:30-07:00;2;0;0;60,33;0;1;9;2;night
43948;0;2016-09-14 02:14:31-07:00;2;0;0;60,33;0;1;9;2;night
43949;0;2016-09-14 02:24:32-07:00;2;0;0;60,33;0;1;9;2;night
43950;0;2016-09-14 02:34:33-07:00;2;0;0;60,33;0;1;9;2;night
43951;0;2016-09-14 02:44:34-07:00;2;0;0;60,33;0;1;9;2;night
43952;0;2016-09-14 02:54:35-07:00;2;0;0;60,33;0;1;9;2;night
43953;0;2016-09-14 03:04:36-07:00;2;0;0;60,11;0;1;9;3;night
43954;0;2016-09-14 03:14:37-07:00;2;0;0;60,11;0;1;9;3;night
43955;0;2016-09-14 03:24:38-07:00;2;0;0;60,11;0;1;9;3;night
43956;0;2016-09-14 03:34:39-07:00;2;0;0;60,11;0;1;9;3;night
43957;0;2016-09-14 03:44:40-07:00;2;0;0;60,11;0;1;9;3;night
43958;0;2016-09-14 03:54:41-07:00;2;0;0;60,11;0;1;9;3;night
43959;0;2016-09-14 04:04:42-07:00;2;0;0;59,39;0;1;9;4;night
43960;0;2016-09-14 04:14:43-07:00;2;0;0;59,39;0;1;9;4;night
43961;0;2016-09-14 04:24:45-07:00;2;0;0;59,39;0;1;9;4;night
43962;0;2016-09-14 04:34:46-07:00;2;0;0;59,39;0;1;9;4;night
43963;0;2016-09-14 04:44:47-07:00;2;0;0;59,39;0;1;9;4;night
43964;0;2016-09-14 04:54:48-07:00;2;0;0;59,39;0;1;9;4;night
43965;1;2016-09-14 05:04:49-07:00;2;0;0;58,78;0;1;9;5;night
43966;0;2016-09-14 05:14:50-07:00;2;0;0;58,78;0;1;9;5;night
43967;1;2016-09-14 05:24:51-07:00;2;0;0;58,78;0;1;9;5;night
43968;2;2016-09-14 05:34:52-07:00;2;0;0;58,78;0;1;9;5;night
43969;3;2016-09-14 05:44:53-07:00;2;0;0;58,78;0;1;9;5;night
43970;5;2016-09-14 05:54:55-07:00;2;0;0;58,78;0;1;9;5;night
43971;8;2016-09-14 06:04:56-07:00;2;0;0;58,78;0;1;9;6;morning
43972;11;2016-09-14 06:14:57-07:00;2;0;0;58,78;0;1;9;6;morning
43973;12;2016-09-14 06:25:00-07:00;2;0;0;58,78;0;1;9;6;morning
43974;14;2016-09-14 06:35:01-07:00;2;0;0;58,78;0;1;9;6;morning
43975;20;2016-09-14 06:45:04-07:00;2;0;0;58,78;0;1;9;6;morning
43976;20;2016-09-14 06:55:06-07:00;2;0;0;58,78;0;1;9;6;morning
43977;28;2016-09-14 07:05:08-07:00;2;0;0;60,67;0;1;9;7;morning
43978;18;2016-09-14 07:15:10-07:00;2;0;0;60,67;0;1;9;7;morning
43979;21;2016-09-14 07:25:12-07:00;2;0;0;60,67;0;1;9;7;morning
43980;26;2016-09-14 07:35:14-07:00;2;0;0;60,67;0;1;9;7;morning
43981;31;2016-09-14 07:45:16-07:00;2;0;0;60,67;0;1;9;7;morning
43982;35;2016-09-14 07:55:18-07:00;2;0;0;60,67;0;1;9;7;morning
43983;32;2016-09-14 08:05:20-07:00;2;0;0;61,61;0;1;9;8;morning
43984;31;2016-09-14 08:15:24-07:00;2;0;0;61,61;0;1;9;8;morning
43985;23;2016-09-14 08:25:30-07:00;2;0;0;61,61;0;1;9;8;morning
43986;24;2016-09-14 08:35:33-07:00;2;0;0;61,61;0;1;9;8;morning
43987;30;2016-09-14 08:45:34-07:00;2;0;0;61,61;0;1;9;8;morning
43988;36;2016-09-14 08:55:37-07:00;2;0;0;61,61;0;1;9;8;morning
43989;45;2016-09-14 09:05:38-07:00;2;0;0;62,77;0;1;9;9;morning
43990;44;2016-09-14 09:15:40-07:00;2;0;0;62,77;0;1;9;9;morning
43991;43;2016-09-14 09:25:42-07:00;2;0;0;62,77;0;1;9;9;morning
43992;46;2016-09-14 09:35:44-07:00;2;0;0;62,77;0;1;9;9;morning
43993;33;2016-09-14 09:45:47-07:00;2;0;0;62,77;0;1;9;9;morning
43994;34;2016-09-14 09:55:51-07:00;2;0;0;62,77;0;1;9;9;morning
43995;36;2016-09-14 10:05:53-07:00;2;0;0;63;0;1;9;10;morning
43996;33;2016-09-14 10:15:55-07:00;2;0;0;63;0;1;9;10;morning
43997;34;2016-09-14 10:25:58-07:00;2;0;0;63;0;1;9;10;morning
43998;37;2016-09-14 10:36:00-07:00;2;0;0;63;0;1;9;10;morning
43999;31;2016-09-14 10:46:03-07:00;2;0;0;63;0;1;9;10;morning
44000;74;2016-09-14 11:06:24-07:00;2;0;0;64,72;0;1;9;11;morning
44001;47;2016-09-14 11:16:28-07:00;2;0;0;64,72;0;1;9;11;morning
44002;48;2016-09-14 11:26:30-07:00;2;0;0;64,72;0;1;9;11;morning
44003;42;2016-09-14 11:36:32-07:00;2;0;0;64,72;0;1;9;11;morning
44004;47;2016-09-14 11:46:35-07:00;2;0;0;64,72;0;1;9;11;morning
44005;44;2016-09-14 11:56:37-07:00;2;0;0;64,72;0;1;9;11;morning
44006;45;2016-09-14 12:06:39-07:00;2;0;0;65,67;0;1;9;12;afternoon
44007;51;2016-09-14 12:16:42-07:00;2;0;0;65,67;0;1;9;12;afternoon
44008;43;2016-09-14 12:26:46-07:00;2;0;0;65,67;0;1;9;12;afternoon
44009;39;2016-09-14 12:36:48-07:00;2;0;0;65,67;0;1;9;12;afternoon
44010;42;2016-09-14 12:46:49-07:00;2;0;0;65,67;0;1;9;12;afternoon
44011;43;2016-09-14 12:56:52-07:00;2;0;0;65,67;0;1;9;12;afternoon
44012;54;2016-09-14 13:06:53-07:00;2;0;0;68;0;1;9;13;afternoon
44013;45;2016-09-14 13:16:55-07:00;2;0;0;68;0;1;9;13;afternoon
44014;38;2016-09-14 13:26:56-07:00;2;0;0;68;0;1;9;13;afternoon
44015;31;2016-09-14 13:37:00-07:00;2;0;0;68;0;1;9;13;afternoon
44016;38;2016-09-14 13:47:03-07:00;2;0;0;68;0;1;9;13;afternoon
44017;45;2016-09-14 13:57:07-07:00;2;0;0;68;0;1;9;13;afternoon
44018;47;2016-09-14 14:07:08-07:00;2;0;0;67,67;0;1;9;14;afternoon
44019;38;2016-09-14 14:17:10-07:00;2;0;0;67,67;0;1;9;14;afternoon
44020;26;2016-09-14 14:27:13-07:00;2;0;0;67,67;0;1;9;14;afternoon
44021;29;2016-09-14 14:37:15-07:00;2;0;0;67,67;0;1;9;14;afternoon
44022;33;2016-09-14 14:47:16-07:00;2;0;0;67,67;0;1;9;14;afternoon
44023;38;2016-09-14 14:57:21-07:00;2;0;0;67,67;0;1;9;14;afternoon
44024;32;2016-09-14 15:07:25-07:00;2;0;0;67,67;0;1;9;15;afternoon
44025;46;2016-09-14 15:17:28-07:00;2;0;0;67,67;0;1;9;15;afternoon
44026;43;2016-09-14 15:27:29-07:00;2;0;0;67,67;0;1;9;15;afternoon
44027;47;2016-09-14 15:37:31-07:00;2;0;0;67,67;0;1;9;15;afternoon
44028;44;2016-09-14 15:47:40-07:00;2;0;0;67,67;0;1;9;15;afternoon
44029;40;2016-09-14 15:57:43-07:00;2;0;0;67,67;0;1;9;15;afternoon
44030;43;2016-09-14 16:07:48-07:00;2;0;0;67,67;0;1;9;16;evening
44031;54;2016-09-14 16:17:51-07:00;2;0;0;67,67;0;1;9;16;evening
44032;55;2016-09-14 16:27:54-07:00;2;0;0;67,67;0;1;9;16;evening
44033;49;2016-09-14 16:37:56-07:00;2;0;0;67,67;0;1;9;16;evening
44034;49;2016-09-14 16:47:58-07:00;2;0;0;67,67;0;1;9;16;evening
44035;42;2016-09-14 16:58:03-07:00;2;0;0;67,67;0;1;9;16;evening
44036;61;2016-09-14 17:08:05-07:00;2;0;0;66,72;0;1;9;17;evening
44037;71;2016-09-14 17:28:27-07:00;2;0;0;66,72;0;1;9;17;evening
44038;51;2016-09-14 17:38:31-07:00;2;0;0;66,72;0;1;9;17;evening
44039;52;2016-09-14 17:48:33-07:00;2;0;0;66,72;0;1;9;17;evening
44040;51;2016-09-14 17:58:36-07:00;2;0;0;66,72;0;1;9;17;evening
44041;45;2016-09-14 18:08:39-07:00;2;0;0;66,72;0;1;9;18;evening
44042;46;2016-09-14 18:18:41-07:00;2;0;0;66,72;0;1;9;18;evening
